county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Tuscaloosa County,NORTHSIDE LIONS CLUB,98.0,506.0,77.0,523.0,,,,529.0,,,528.0,49.0,,381.0,72.0,525.0,Tuscaloosa County,NORTHSIDE LIONS CLUB
Tuscaloosa County,PETERSON COMMUNITY CH,114.0,375.0,89.0,396.0,96.0,,,386.0,89.0,,394.0,52.0,,291.0,130.0,,Tuscaloosa County,PETERSON COMMUNITY CH
Tuscaloosa County,PROVISIONAL,50.0,39.0,44.0,43.0,36.0,,,43.0,46.0,,39.0,37.0,,28.0,53.0,19.0,Tuscaloosa County,PROVISIONAL
Tuscaloosa County,RALPH FIRE DEPT,182.0,317.0,166.0,330.0,189.0,,,,190.0,,,131.0,,239.0,194.0,,Tuscaloosa County,RALPH FIRE DEPT
Tuscaloosa County,ROMULUS FIRE DEPT,69.0,185.0,53.0,200.0,66.0,,,184.0,53.0,,197.0,37.0,,147.0,49.0,201.0,Tuscaloosa County,ROMULUS FIRE DEPT
Tuscaloosa County,SHERIFF'S FIRING RANGE,17.0,178.0,13.0,181.0,,,,177.0,,,177.0,8.0,,135.0,13.0,181.0,Tuscaloosa County,SHERIFF'S FIRING RANGE
Tuscaloosa County,STATION 2 CARROLLS CREEK,203.0,662.0,152.0,706.0,,,,707.0,,,709.0,83.0,,480.0,141.0,714.0,Tuscaloosa County,STATION 2 CARROLLS CREEK
Tuscaloosa County,STILLMAN COLL HAYS CTR,2154.0,79.0,2126.0,89.0,2077.0,,,29.0,2155.0,,20.0,1850.0,,48.0,2172.0,,Tuscaloosa County,STILLMAN COLL HAYS CTR
Tuscaloosa County,TANNEHILL VALLEY BAPTIST,302.0,1112.0,251.0,1154.0,250.0,,,1135.0,260.0,,1131.0,140.0,,814.0,343.0,,Tuscaloosa County,TANNEHILL VALLEY BAPTIST
Tuscaloosa County,TUSCALOOSA C_H_ ANNEX,552.0,247.0,462.0,326.0,,,,437.0,473.0,,304.0,193.0,,148.0,553.0,,Tuscaloosa County,TUSCALOOSA C_H_ ANNEX
Tuscaloosa County,U OF A STUDENT REC CTR,809.0,375.0,723.0,445.0,0.0,,,657.0,707.0,,444.0,406.0,,238.0,867.0,,Tuscaloosa County,U OF A STUDENT REC CTR
Tuscaloosa County,UNITY BAPTIST,288.0,73.0,276.0,82.0,299.0,,,,297.0,,,235.0,,41.0,303.0,,Tuscaloosa County,UNITY BAPTIST
Tuscaloosa County,UNIVERSITY MALL,958.0,510.0,866.0,592.0,180.0,,,575.0,878.0,,429.0,534.0,,336.0,975.0,,Tuscaloosa County,UNIVERSITY MALL
Tuscaloosa County,VANCE TOWN HALL,230.0,729.0,199.0,757.0,193.0,,,763.0,197.0,,758.0,105.0,,516.0,278.0,,Tuscaloosa County,VANCE TOWN HALL
Tuscaloosa County,VESTAVIA HILLS ELEMENTARY,788.0,1093.0,649.0,1216.0,407.0,,,1238.0,646.0,,1204.0,349.0,,755.0,625.0,1220.0,Tuscaloosa County,VESTAVIA HILLS ELEMENTARY
Tuscaloosa County,WHITSON CHURCH OF CHRIST,2.0,23.0,2.0,23.0,,,,23.0,,,23.0,0.0,,19.0,3.0,22.0,Tuscaloosa County,WHITSON CHURCH OF CHRIST
Tuscaloosa County,WINDHAM SPRINGS BAPTIST,20.0,137.0,16.0,141.0,,,,144.0,,,146.0,8.0,,91.0,14.0,142.0,Tuscaloosa County,WINDHAM SPRINGS BAPTIST
Tuscaloosa County,YELLOW CREEK BAPTIST,86.0,374.0,58.0,400.0,,,,412.0,,,407.0,28.0,,292.0,52.0,405.0,Tuscaloosa County,YELLOW CREEK BAPTIST
