county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Madison County,PROVISIONAL #2,26.0,33.0,27.0,33.0,2.0,,,37.0,27.0,,31.0,18.0,0.0,25.0,29.0,31.0,Madison County,PROVISIONAL #2
Madison County,RESTORATION CHURCH,1068.0,1575.0,996.0,1629.0,,,,1754.0,997.0,,1626.0,508.0,0.0,1014.0,1042.0,1595.0,Madison County,RESTORATION CHURCH
Madison County,RIVERTREE CHURCH,1002.0,2202.0,882.0,2276.0,701.0,,,2216.0,676.0,,2329.0,425.0,0.0,1482.0,983.0,2211.0,Madison County,RIVERTREE CHURCH
Madison County,SHERWOOD BAPTIST CH_,1378.0,1081.0,1340.0,1101.0,,,,1321.0,1366.0,,1065.0,755.0,0.0,645.0,1390.0,1067.0,Madison County,SHERWOOD BAPTIST CH_
Madison County,SOUTHWOOD PRESBYTERIAN,570.0,1113.0,461.0,1197.0,511.0,,,1151.0,421.0,,1226.0,223.0,0.0,733.0,545.0,1132.0,Madison County,SOUTHWOOD PRESBYTERIAN
Madison County,ST_ JOHN'S CATHOLIC CHURC,1095.0,2137.0,1055.0,2168.0,280.0,,58.0,2260.0,1074.0,,2145.0,479.0,0.0,1309.0,1117.0,2119.0,Madison County,ST_ JOHN'S CATHOLIC CHURC
Madison County,ST_ LUKE CHRISTIAN,1482.0,263.0,1502.0,237.0,1554.0,,,,1507.0,,233.0,1179.0,0.0,138.0,1515.0,230.0,Madison County,ST_ LUKE CHRISTIAN
Madison County,THE DWELLING PLACE,1066.0,1903.0,1008.0,1946.0,879.0,,174.0,1894.0,110.0,,2047.0,543.0,17.0,1263.0,1054.0,1913.0,Madison County,THE DWELLING PLACE
Madison County,TONEY UNITED METHODIST,759.0,1351.0,756.0,1343.0,194.0,,,1044.0,752.0,,1339.0,482.0,0.0,920.0,774.0,1337.0,Madison County,TONEY UNITED METHODIST
Madison County,TRIANA CITY HALL,1048.0,566.0,1062.0,546.0,1003.0,,58.0,532.0,,,712.0,723.0,2.0,335.0,1066.0,545.0,Madison County,TRIANA CITY HALL
Madison County,TRINITY PRESBYTERIAN,390.0,311.0,388.0,304.0,421.0,,,22.0,382.0,,313.0,239.0,0.0,193.0,390.0,309.0,Madison County,TRINITY PRESBYTERIAN
Madison County,TRINITY UNITED METHODIST,1280.0,1250.0,1180.0,1319.0,1270.0,,,1051.0,1149.0,,1346.0,662.0,1.0,806.0,1309.0,1213.0,Madison County,TRINITY UNITED METHODIST
Madison County,WEATHERLY HGTS BAPTIST,966.0,1622.0,885.0,1684.0,1075.0,,,1491.0,,,1761.0,373.0,0.0,1029.0,984.0,1610.0,Madison County,WEATHERLY HGTS BAPTIST
Madison County,WEST HUNTSVILLE BAPTIST,664.0,348.0,674.0,333.0,733.0,,,,669.0,,338.0,476.0,0.0,225.0,693.0,320.0,Madison County,WEST HUNTSVILLE BAPTIST
Madison County,WESTSIDE COMMUNITY CTR,106.0,16.0,111.0,11.0,116.0,,,,113.0,,10.0,101.0,0.0,4.0,111.0,12.0,Madison County,WESTSIDE COMMUNITY CTR
Madison County,WHITESBURG CENTER,897.0,1510.0,830.0,1564.0,920.0,,,1468.0,782.0,,1592.0,392.0,0.0,948.0,907.0,1497.0,Madison County,WHITESBURG CENTER
Madison County,WILLOWBROOK BAPTIST,1181.0,2255.0,1066.0,2351.0,1270.0,,,2144.0,693.0,,2370.0,511.0,0.0,1464.0,1201.0,2236.0,Madison County,WILLOWBROOK BAPTIST
