county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Mobile County,GRACEPOINT CH OF GOD #1,635.0,651.0,593.0,681.0,0.0,,,786.0,0.0,,783.0,379.0,0.0,412.0,574.0,708.0,Mobile County,GRACEPOINT CH OF GOD #1
Mobile County,GRACEPOINT CH OF GOD #2,302.0,289.0,278.0,307.0,0.0,,,357.0,0.0,,355.0,177.0,0.0,189.0,266.0,322.0,Mobile County,GRACEPOINT CH OF GOD #2
Mobile County,GRAND BAY MIDDLE SCHOOL #1,72.0,398.0,71.0,399.0,0.0,,,411.0,62.0,,408.0,53.0,0.0,322.0,66.0,405.0,Mobile County,GRAND BAY MIDDLE SCHOOL #1
Mobile County,GRAND BAY MIDDLE SCHOOL #2,100.0,496.0,95.0,500.0,0.0,,,516.0,86.0,,509.0,67.0,0.0,391.0,89.0,507.0,Mobile County,GRAND BAY MIDDLE SCHOOL #2
Mobile County,GREATER ALLENVILLE CH GOD #1,189.0,21.0,191.0,20.0,193.0,,,,193.0,,,168.0,0.0,14.0,194.0,17.0,Mobile County,GREATER ALLENVILLE CH GOD #1
Mobile County,GREATER ALLENVILLE CH GOD #2,253.0,26.0,253.0,25.0,257.0,,,,257.0,,,214.0,0.0,19.0,254.0,25.0,Mobile County,GREATER ALLENVILLE CH GOD #2
Mobile County,HAVEN WOODS BAPTIST CH #1,51.0,559.0,47.0,560.0,,,,570.0,,,573.0,27.0,0.0,453.0,48.0,563.0,Mobile County,HAVEN WOODS BAPTIST CH #1
Mobile County,HAVEN WOODS BAPTIST CH #2,18.0,166.0,17.0,166.0,,,,172.0,,,171.0,10.0,0.0,128.0,20.0,164.0,Mobile County,HAVEN WOODS BAPTIST CH #2
Mobile County,HOLLINGERS ISLAND #1,98.0,364.0,73.0,386.0,,,,388.0,68.0,,387.0,37.0,0.0,269.0,67.0,395.0,Mobile County,HOLLINGERS ISLAND #1
Mobile County,HOLLINGERS ISLAND #2,85.0,373.0,69.0,380.0,,,,386.0,67.0,,381.0,41.0,0.0,280.0,70.0,388.0,Mobile County,HOLLINGERS ISLAND #2
Mobile County,HOLY NAME OF JESUS CH #1,193.0,703.0,178.0,715.0,,,,738.0,,,740.0,104.0,0.0,577.0,168.0,721.0,Mobile County,HOLY NAME OF JESUS CH #1
Mobile County,HOLY NAME OF JESUS CH #2,240.0,995.0,220.0,1009.0,,,,1031.0,,,1040.0,134.0,0.0,789.0,219.0,1014.0,Mobile County,HOLY NAME OF JESUS CH #2
Mobile County,HOLY NAME OF JESUS CH #3,24.0,91.0,24.0,91.0,,,,92.0,,,92.0,18.0,0.0,78.0,23.0,93.0,Mobile County,HOLY NAME OF JESUS CH #3
Mobile County,HOPE CHAPEL A_M_E_Z_ #1,494.0,20.0,496.0,16.0,501.0,,,0.0,499.0,,0.0,441.0,0.0,9.0,497.0,16.0,Mobile County,HOPE CHAPEL A_M_E_Z_ #1
Mobile County,HOPE CHAPEL A_M_E_Z_ #2,486.0,26.0,494.0,16.0,495.0,,,0.0,494.0,,0.0,442.0,0.0,12.0,493.0,19.0,Mobile County,HOPE CHAPEL A_M_E_Z_ #2
Mobile County,INDIAN SPRINGS BAPTIST CH #1,175.0,392.0,175.0,387.0,126.0,,0.0,400.0,0.0,,415.0,123.0,0.0,308.0,171.0,395.0,Mobile County,INDIAN SPRINGS BAPTIST CH #1
Mobile County,INDIAN SPRINGS BAPTIST CH #2,74.0,154.0,72.0,154.0,52.0,,0.0,159.0,0.0,,166.0,48.0,0.0,123.0,67.0,159.0,Mobile County,INDIAN SPRINGS BAPTIST CH #2
Mobile County,JAMES SEALS JR PARK REC #1,84.0,12.0,80.0,14.0,79.0,,,16.0,82.0,,,68.0,0.0,8.0,78.0,17.0,Mobile County,JAMES SEALS JR PARK REC #1
Mobile County,JAMES SEALS JR PARK REC #2,584.0,70.0,586.0,64.0,565.0,,,85.0,602.0,,,471.0,0.0,22.0,586.0,68.0,Mobile County,JAMES SEALS JR PARK REC #2
Mobile County,JOSEPH DOTCH COMM CTR #1,389.0,5.0,391.0,2.0,388.0,,,0.0,386.0,,,342.0,0.0,1.0,390.0,7.0,Mobile County,JOSEPH DOTCH COMM CTR #1
Mobile County,JOSEPH DOTCH COMM CTR #2,579.0,23.0,582.0,15.0,591.0,,,0.0,593.0,,,505.0,0.0,7.0,586.0,16.0,Mobile County,JOSEPH DOTCH COMM CTR #2
Mobile County,J_C_ DAVIS AUDITORIUM #1,288.0,394.0,280.0,397.0,290.0,,0.0,205.0,189.0,,231.0,197.0,0.0,293.0,277.0,402.0,Mobile County,J_C_ DAVIS AUDITORIUM #1
Mobile County,J_C_ DAVIS AUDITORIUM #2,372.0,533.0,378.0,524.0,382.0,,0.0,292.0,257.0,,330.0,289.0,0.0,403.0,369.0,530.0,Mobile County,J_C_ DAVIS AUDITORIUM #2
Mobile County,LAFITTE BAPTIST CH #1,20.0,88.0,18.0,89.0,13.0,,,17.0,,,88.0,15.0,0.0,69.0,18.0,90.0,Mobile County,LAFITTE BAPTIST CH #1
Mobile County,LAFITTE BAPTIST CH #2,333.0,1079.0,307.0,1100.0,210.0,,,238.0,,,1118.0,210.0,0.0,833.0,303.0,1109.0,Mobile County,LAFITTE BAPTIST CH #2
Mobile County,LAFITTE BAPTIST CH #3,325.0,997.0,301.0,1015.0,202.0,,,178.0,,,1037.0,201.0,0.0,782.0,300.0,1019.0,Mobile County,LAFITTE BAPTIST CH #3
Mobile County,LIVING WORD CHURCH #1,393.0,844.0,360.0,874.0,,,,919.0,234.0,,892.0,242.0,0.0,612.0,354.0,884.0,Mobile County,LIVING WORD CHURCH #1
Mobile County,LIVING WORD CHURCH #2,326.0,674.0,289.0,704.0,,,,724.0,211.0,,704.0,182.0,0.0,517.0,287.0,707.0,Mobile County,LIVING WORD CHURCH #2
Mobile County,LIVING WORD CHURCH #3,304.0,681.0,267.0,714.0,,,,735.0,192.0,,717.0,152.0,0.0,500.0,263.0,722.0,Mobile County,LIVING WORD CHURCH #3
Mobile County,MAGNOLIA SPRINGS BAPTIST #1,144.0,321.0,135.0,323.0,129.0,,,329.0,132.0,,325.0,98.0,0.0,238.0,130.0,335.0,Mobile County,MAGNOLIA SPRINGS BAPTIST #1
Mobile County,MAGNOLIA SPRINGS BAPTIST #2,287.0,598.0,272.0,607.0,269.0,,,608.0,269.0,,611.0,207.0,0.0,432.0,272.0,614.0,Mobile County,MAGNOLIA SPRINGS BAPTIST #2
Mobile County,MEADOWLAKE ELEMENTARY #1,247.0,640.0,220.0,660.0,173.0,,,666.0,214.0,,673.0,142.0,0.0,472.0,219.0,665.0,Mobile County,MEADOWLAKE ELEMENTARY #1
Mobile County,MEADOWLAKE ELEMENTARY #2,232.0,582.0,211.0,602.0,160.0,,,608.0,209.0,,605.0,153.0,0.0,459.0,207.0,606.0,Mobile County,MEADOWLAKE ELEMENTARY #2
Mobile County,MEADOWLAKE ELEMENTARY #3,140.0,402.0,132.0,406.0,95.0,,,416.0,123.0,,414.0,92.0,0.0,303.0,125.0,417.0,Mobile County,MEADOWLAKE ELEMENTARY #3
Mobile County,MICHAEL A_ FIGURES COMM CTR #1,706.0,17.0,711.0,8.0,714.0,,,7.0,706.0,,,594.0,0.0,6.0,712.0,10.0,Mobile County,MICHAEL A_ FIGURES COMM CTR #1
Mobile County,MICHAEL A_ FIGURES COMM CTR #2,792.0,16.0,795.0,7.0,791.0,,,15.0,791.0,,,668.0,0.0,5.0,796.0,10.0,Mobile County,MICHAEL A_ FIGURES COMM CTR #2
Mobile County,MOBILE MUSEUM OF ART #1,305.0,426.0,263.0,458.0,0.0,,,486.0,86.0,,421.0,147.0,0.0,247.0,265.0,466.0,Mobile County,MOBILE MUSEUM OF ART #1
Mobile County,MOBILE MUSEUM OF ART #2,256.0,407.0,205.0,450.0,0.0,,,488.0,53.0,,432.0,101.0,0.0,231.0,201.0,460.0,Mobile County,MOBILE MUSEUM OF ART #2
Mobile County,MOBILE REGIONAL SR COMM #1,462.0,480.0,433.0,507.0,425.0,,,511.0,428.0,,510.0,286.0,0.0,347.0,426.0,522.0,Mobile County,MOBILE REGIONAL SR COMM #1
Mobile County,MOBILE REGIONAL SR COMM #2,480.0,490.0,446.0,517.0,437.0,,,520.0,445.0,,519.0,314.0,0.0,343.0,440.0,523.0,Mobile County,MOBILE REGIONAL SR COMM #2
Mobile County,MOBILE REGIONAL SR COMM #3,425.0,575.0,410.0,587.0,393.0,,,592.0,404.0,,591.0,258.0,0.0,375.0,388.0,610.0,Mobile County,MOBILE REGIONAL SR COMM #3
Mobile County,MOBILE REGIONAL SR COMM #4,353.0,410.0,317.0,443.0,312.0,,,441.0,310.0,,444.0,194.0,0.0,267.0,311.0,450.0,Mobile County,MOBILE REGIONAL SR COMM #4
